Date,Oil_rate,Water_cut,Gas_rate,Tubing_Pressure,Casing_Pressure,Choke_size
2021-09-24,623.64,0.4385,312.53,1823.96,2260.48,48
2021-09-25,638.24,0.3794,355.01,1661.44,2143.96,48
2021-09-26,641.21,0.3572,255.34,1739.66,2183.8,48
2021-09-27,658.63,0.4188,314.91,1695.25,2155.09,48
2021-09-28,589.71,0.4111,320.07,1791.72,2124.41,48
2021-09-29,643.3,0.4021,292.94,1807.38,2157.2,48
2021-09-30,641.64,0.3859,334.58,1729.52,2118.48,48
2021-10-01,669.0,0.3921,409.26,1797.64,2038.36,48
2021-10-02,610.25,0.3915,279.18,1677.16,2142.15,48
2021-10-03,646.31,0.41,378.41,1740.09,2157.27,48
2021-10-04,617.75,0.3869,218.54,1776.94,2047.15,48
2021-10-05,593.32,0.3881,259.4,1711.92,2054.62,48
2021-10-06,671.18,0.383,317.58,1694.26,2142.59,48
2021-10-07,624.78,0.3842,272.81,1716.53,2094.74,48
2021-10-08,587.97,0.42,243.86,1706.83,2178.85,48
2021-10-09,641.79,0.3901,261.4,1683.61,2191.83,48
2021-10-10,649.5,0.3889,364.14,1645.54,2023.57,48
2021-10-11,590.47,0.3847,270.37,1690.79,2078.16,48
2021-10-12,657.6,0.4188,305.17,1692.98,2057.49,48
2021-10-13,641.56,0.4068,264.56,1664.68,1990.87,48
2021-10-14,661.42,0.3893,398.36,1631.14,2063.9,48
2021-10-15,634.97,0.3484,263.21,1665.65,2080.49,48
2021-10-16,640.5,0.4034,370.32,1670.47,2122.37,48
2021-10-17,619.45,0.4151,261.31,1625.24,2161.02,48
2021-10-18,640.36,0.3839,257.5,1696.77,1988.81,48
2021-10-19,705.33,0.3746,376.1,1733.59,2046.21,48
2021-10-20,654.16,0.3753,255.73,1732.05,2196.74,48
2021-10-21,617.78,0.3643,337.09,1743.61,1983.83,48
2021-10-22,662.29,0.3945,308.64,1733.05,2105.07,48
2021-10-23,658.49,0.4102,332.23,1637.53,2119.5,48
2021-10-24,645.34,0.4109,222.93,1671.67,2106.15,48
2021-10-25,659.17,0.3585,224.14,1780.69,2034.69,48
2021-10-26,645.82,0.3668,302.09,1636.55,2056.66,48
2021-10-27,666.15,0.4213,400.35,1698.98,2111.88,48
2021-10-28,655.15,0.3861,228.65,1634.82,1974.37,48
2021-10-29,619.41,0.3716,363.68,1804.15,2100.18,48
2021-10-30,638.55,0.419,440.31,1710.75,1990.74,48
2021-10-31,645.13,0.39,397.03,1750.45,2106.54,48
2021-11-01,664.95,0.4027,346.67,1651.52,2134.78,48
2021-11-02,625.56,0.4013,368.46,1788.81,2029.38,48
2021-11-03,645.1,0.4036,484.31,1736.48,2050.9,48
2021-11-04,637.26,0.4228,422.17,1719.21,2149.84,48
2021-11-05,687.09,0.3898,366.24,1657.45,2030.57,48
2021-11-06,685.25,0.3646,380.27,1754.12,2060.73,48
2021-11-07,642.83,0.4044,397.24,1758.69,2133.92,48
2021-11-08,631.58,0.4036,255.03,1743.2,2151.42,48
2021-11-09,615.98,0.4186,262.2,1647.34,2091.05,48
2021-11-10,679.47,0.3897,385.41,1797.31,2134.43,48
2021-11-11,665.97,0.3677,242.51,1726.46,2166.64,48
2021-11-12,626.57,0.3751,329.4,1779.44,2125.0,48
2021-11-13,657.61,0.3795,338.48,1660.17,2274.98,48
2021-11-14,606.9,0.3809,269.81,1729.89,1994.58,48
2021-11-15,616.31,0.3962,317.42,1725.52,2248.3,48
2021-11-16,659.66,0.3877,478.14,1689.76,2221.13,48
2021-11-17,654.07,0.4052,274.59,1700.5,2166.52,48
2021-11-18,644.91,0.371,364.72,1702.24,2122.09,48
2021-11-19,649.12,0.3633,217.73,1731.08,2220.44,48
2021-11-20,644.13,0.3587,246.87,1814.53,2251.37,48
2021-11-21,672.33,0.381,290.86,1764.62,2206.06,48
2021-11-22,676.9,0.37,402.39,1803.85,2190.35,48
2021-11-23,687.67,0.3758,219.18,1745.22,2230.2,48
2021-11-24,627.76,0.3879,360.2,1702.7,2203.86,48
2021-11-25,642.01,0.4225,257.27,1748.4,2238.57,48
2021-11-26,655.44,0.3999,247.27,1721.38,2200.98,48
2021-11-27,629.24,0.3943,172.69,1747.68,2237.74,48
2021-11-28,675.21,0.3924,352.33,1734.53,2195.69,48
2021-11-29,684.88,0.4247,271.51,1853.52,2209.71,48
2021-11-30,699.67,0.4149,389.67,1739.04,2109.18,48
2021-12-01,646.54,0.3878,383.02,1878.15,2355.9,48
2021-12-02,656.06,0.3866,422.74,1819.21,2270.84,48
2021-12-03,639.28,0.3904,295.76,1948.33,2264.55,48
2021-12-04,656.15,0.4042,356.37,1882.39,2140.83,48
2021-12-05,714.34,0.4107,416.46,1836.71,2206.83,48
2021-12-06,669.65,0.4179,342.76,1847.48,2171.87,48
2021-12-07,689.43,0.3849,247.63,1865.02,2156.61,48
2021-12-08,638.67,0.3812,342.67,1903.08,2234.35,48
2021-12-09,653.7,0.4125,313.45,1859.03,2186.97,48
2021-12-10,722.94,0.4001,260.41,1945.2,2244.59,48
2021-12-11,674.94,0.4087,460.21,1842.82,2283.69,48
2021-12-12,727.96,0.3957,257.1,1896.06,2386.14,48
2021-12-13,695.49,0.3675,414.06,1893.58,2355.94,48
2021-12-14,684.16,0.3725,276.77,1856.27,2245.01,48
2021-12-15,654.86,0.3866,333.22,1913.67,2218.57,48
2021-12-16,673.7,0.4327,365.48,1874.26,2267.17,48
2021-12-17,676.15,0.4141,245.03,1925.19,2386.73,48
2021-12-18,702.98,0.3978,276.59,1945.08,2308.22,48
2021-12-19,699.98,0.4252,444.53,1913.89,2346.88,48
2021-12-20,707.17,0.4101,369.38,1899.19,2269.77,48
2021-12-21,627.03,0.3839,365.26,1955.49,2344.89,48
2021-12-22,694.56,0.4093,220.08,1889.52,2339.14,48
2021-12-23,705.53,0.4146,363.66,1820.44,2566.92,48
2021-12-24,698.57,0.3901,299.05,1929.02,2348.5,48
2021-12-25,689.26,0.3904,359.61,1889.03,2195.08,48
2021-12-26,686.89,0.4141,336.82,1917.04,2355.07,48
2021-12-27,699.33,0.3635,401.82,1917.55,2436.79,48
2021-12-28,658.89,0.4029,358.3,1938.24,2386.01,48
2021-12-29,669.82,0.3807,248.73,1929.04,2542.85,48
2021-12-30,717.9,0.3783,383.61,1860.52,2448.2,48
2021-12-31,718.03,0.3808,376.19,1908.09,2357.51,48
2022-01-01,694.78,0.3922,322.76,1967.56,2396.69,48
2022-01-02,695.88,0.4416,400.72,1909.47,2372.3,48
2022-01-03,707.68,0.4166,393.43,2025.85,2456.46,48
2022-01-04,721.14,0.3534,404.92,1923.5,2418.0,48
2022-01-05,673.65,0.4052,309.52,1899.87,2420.44,48
2022-01-06,734.27,0.4188,353.4,1910.52,2437.57,48
2022-01-07,722.6,0.3861,372.55,2001.98,2366.29,48
2022-01-08,708.48,0.4254,346.36,1915.93,2525.39,48
2022-01-09,701.35,0.3844,363.66,1893.64,2439.64,48
2022-01-10,670.56,0.4135,302.39,1967.67,2461.8,48
2022-01-11,743.59,0.3605,467.31,1970.91,2529.62,48
2022-01-12,687.52,0.4035,348.6,1994.2,2430.89,48
2022-01-13,704.69,0.3987,388.79,2040.94,2431.37,48
2022-01-14,715.22,0.4166,359.59,1985.63,2506.61,48
2022-01-15,713.37,0.3694,458.12,2018.53,2383.46,48
2022-01-16,735.82,0.4393,347.41,2050.2,2404.39,48
2022-01-17,738.43,0.3531,424.87,1980.1,2473.34,48
2022-01-18,735.34,0.4167,347.42,1969.4,2509.96,48
2022-01-19,738.46,0.377,299.86,1931.4,2522.69,48
2022-01-20,693.43,0.4584,422.26,1974.21,2471.87,48
2022-01-21,715.56,0.3932,311.77,2030.32,2469.96,48
2022-01-22,685.31,0.4029,483.45,1963.53,2391.42,48
2022-01-23,735.84,0.3808,226.36,1931.08,2355.15,48
2022-01-24,707.7,0.3898,324.2,1933.88,2358.94,48
2022-01-25,738.28,0.4121,342.77,1993.7,2465.06,48
2022-01-26,736.46,0.3993,339.64,1947.58,2464.17,48
2022-01-27,743.87,0.3999,312.72,1906.22,2281.5,48
2022-01-28,697.51,0.3931,321.47,1896.58,2491.07,48
2022-01-29,690.79,0.3717,427.98,2003.7,2547.02,48
2022-01-30,681.43,0.4181,348.47,2003.44,2475.08,48
2022-01-31,738.44,0.3984,433.54,2072.32,2409.92,48
2022-02-01,751.13,0.3816,442.08,1947.86,2533.25,48
2022-02-02,745.77,0.4023,501.06,1961.72,2469.68,48
2022-02-03,741.71,0.4133,332.59,2027.34,2523.94,48
2022-02-04,770.32,0.425,273.73,1900.07,2599.07,48
2022-02-05,748.78,0.4204,362.66,1996.99,2431.63,48
2022-02-06,738.78,0.4226,328.04,1904.77,2350.57,48
2022-02-07,719.28,0.3935,330.11,2010.03,2485.41,48
2022-02-08,708.72,0.4109,437.9,1909.45,2387.24,48
2022-02-09,688.81,0.4204,331.68,1969.32,2452.81,48
2022-02-10,737.64,0.4013,457.85,2002.81,2384.26,48
2022-02-11,752.35,0.4202,390.3,1959.53,2163.43,48
2022-02-12,726.97,0.4065,342.13,1937.58,2419.64,48
2022-02-13,724.41,0.3935,447.92,1954.21,2446.53,48
2022-02-14,747.17,0.4148,304.27,1904.45,2489.09,48
2022-02-15,718.92,0.4027,434.36,1942.25,2286.09,48
2022-02-16,709.11,0.4066,373.23,1821.3,2398.08,48
2022-02-17,749.5,0.3832,401.22,1869.17,2192.79,48
2022-02-18,721.6,0.424,402.66,1846.32,2380.72,48
2022-02-19,724.97,0.4158,262.77,1929.81,2420.99,48
2022-02-20,709.49,0.3544,387.95,1914.46,2263.09,48
2022-02-21,792.78,0.3834,417.89,1900.28,2279.52,48
2022-02-22,727.38,0.3782,306.99,1947.64,2235.35,48
2022-02-23,699.07,0.4215,333.39,1785.46,2335.37,48
2022-02-24,796.7,0.3981,449.81,1818.49,2246.79,48
2022-02-25,757.62,0.3868,429.41,1759.82,2115.61,48
2022-02-26,732.34,0.3722,298.61,1908.92,2257.22,48
2022-02-27,728.76,0.3756,256.18,1875.3,2320.15,48
2022-02-28,746.3,0.3948,350.48,1929.07,2239.78,48
2022-03-01,752.59,0.4116,254.05,1858.53,2201.83,48
2022-03-02,779.06,0.3946,394.46,1810.78,2263.47,48
2022-03-03,744.8,0.3952,453.91,1807.87,2359.29,48
2022-03-04,743.95,0.3918,287.03,1851.05,2300.45,48
2022-03-05,745.55,0.4196,376.52,1854.99,2280.6,48
2022-03-06,716.1,0.4177,352.6,1835.19,2188.93,48
2022-03-07,804.18,0.4073,407.34,1770.55,2169.19,48
2022-03-08,769.91,0.4227,332.39,1891.42,2257.51,48
2022-03-09,729.07,0.4145,415.08,1790.75,2199.78,48
2022-03-10,743.09,0.3821,330.91,1930.96,2143.63,48
2022-03-11,787.38,0.3823,342.44,1685.67,2117.6,48
2022-03-12,745.97,0.4055,275.95,1801.8,2156.71,48
2022-03-13,740.54,0.3689,453.35,1742.5,2219.88,48
2022-03-14,754.06,0.4136,441.84,1835.44,2162.78,48
2022-03-15,774.65,0.4277,481.76,1693.66,2208.0,48
2022-03-16,738.08,0.3716,300.25,1775.62,2208.8,48
2022-03-17,765.44,0.4309,405.85,1866.21,2166.14,48
2022-03-18,760.44,0.3941,372.94,1769.94,2107.52,48
2022-03-19,763.46,0.3708,351.52,1758.07,2016.03,48
2022-03-20,790.01,0.3813,345.52,1771.29,2183.82,48
2022-03-21,764.42,0.3865,238.29,1706.78,1990.94,48
2022-03-22,733.66,0.3906,429.84,1750.94,2097.15,48
2022-03-23,787.95,0.4006,442.41,1824.04,2121.11,48
2022-03-24,760.65,0.3996,401.53,1710.16,2117.26,48
2022-03-25,778.92,0.4175,359.99,1688.93,1944.26,48
2022-03-26,741.69,0.4368,398.96,1840.7,2059.93,48
2022-03-27,745.43,0.4087,306.05,1676.03,2149.14,48
2022-03-28,789.86,0.4439,448.3,1767.11,2113.15,48
2022-03-29,756.83,0.3886,279.15,1593.4,1977.85,48
2022-03-30,740.85,0.372,378.41,1625.61,1962.33,48
2022-03-31,761.77,0.3972,427.14,1691.65,2061.23,48
2022-04-01,696.69,0.3939,222.33,1570.5,2124.18,48
2022-04-02,724.76,0.418,328.26,1600.86,2176.1,48
2022-04-03,740.7,0.411,272.47,1684.87,1997.46,48
2022-04-04,771.84,0.4085,329.92,1702.3,2103.89,48
2022-04-05,766.14,0.3888,347.36,1785.47,2092.91,48
2022-04-06,734.21,0.3915,453.04,1765.67,2042.36,48
2022-04-07,775.25,0.3864,323.37,1712.92,2104.5,48
2022-04-08,732.55,0.3831,367.34,1706.0,1998.71,48
2022-04-09,712.71,0.3736,436.09,1697.04,1966.39,48
2022-04-10,776.86,0.3854,428.57,1657.89,2138.31,48
2022-04-11,748.08,0.4171,467.56,1638.17,1913.46,48
2022-04-12,763.45,0.3732,428.07,1706.37,2050.97,48
2022-04-13,733.77,0.3842,392.13,1629.53,2096.63,48
2022-04-14,771.31,0.3937,341.61,1704.47,2129.96,48
2022-04-15,710.55,0.4059,442.01,1685.97,2051.83,48
2022-04-16,729.89,0.4187,399.89,1684.73,2096.37,48
2022-04-17,736.38,0.4128,310.1,1710.52,2029.99,48
2022-04-18,722.15,0.3704,431.41,1665.57,2138.38,48
2022-04-19,745.18,0.383,370.45,1695.99,2052.28,48
2022-04-20,742.72,0.4048,493.12,1682.59,1953.62,48
2022-04-21,774.14,0.4398,405.27,1714.37,2044.23,48
2022-04-22,747.01,0.3704,368.91,1675.51,2143.93,48
2022-04-23,764.74,0.4333,372.11,1687.6,2020.72,48
2022-04-24,744.37,0.3934,313.9,1703.71,2070.16,48
2022-04-25,763.92,0.3773,363.54,1708.85,1961.82,48
2022-04-26,729.13,0.4226,416.3,1661.3,2102.64,48
2022-04-27,734.62,0.4091,377.0,1673.11,2129.67,48
2022-04-28,768.96,0.3913,380.89,1623.78,2002.85,48
2022-04-29,688.89,0.4252,361.99,1663.26,2040.03,48
2022-04-30,740.1,0.4536,424.03,1609.05,2057.77,48
2022-05-01,733.5,0.4249,402.62,1569.87,2048.67,48
2022-05-02,729.87,0.3872,291.66,1637.62,1978.31,48
2022-05-03,718.83,0.3829,333.33,1628.45,1914.79,48
2022-05-04,725.9,0.4049,408.62,1655.84,2031.04,48
2022-05-05,758.59,0.4141,330.1,1681.05,1977.33,48
2022-05-06,733.39,0.4154,362.67,1634.34,2014.53,48
2022-05-07,747.74,0.4035,400.44,1639.77,2148.78,48
2022-05-08,707.93,0.4286,349.25,1750.47,2023.93,48
2022-05-09,742.36,0.4293,294.97,1666.38,2000.48,48
2022-05-10,724.49,0.4039,407.09,1661.44,2003.54,48
2022-05-11,765.58,0.4312,426.24,1606.35,1990.51,48
2022-05-12,689.66,0.4189,322.62,1699.43,2096.45,48
2022-05-13,702.86,0.3931,395.68,1757.7,2095.71,48
2022-05-14,737.83,0.3875,304.86,1703.35,2193.03,48
2022-05-15,692.45,0.389,410.09,1765.69,1971.73,48
2022-05-16,762.93,0.4532,394.45,1639.53,1947.62,48
2022-05-17,698.73,0.4239,345.55,1726.08,2075.77,48
2022-05-18,706.96,0.4176,482.69,1792.85,2145.16,48
2022-05-19,705.68,0.4434,288.07,1792.53,1997.61,48
2022-05-20,786.49,0.3854,306.14,1728.01,2219.68,48
2022-05-21,702.22,0.402,402.29,1632.09,2127.62,48
2022-05-22,726.65,0.4193,415.72,1749.59,2033.95,48
2022-05-23,716.82,0.3804,368.15,1733.52,2256.43,48
2022-05-24,743.45,0.4199,377.77,1690.97,2193.93,48
2022-05-25,699.44,0.3828,298.34,1757.1,2119.2,48
2022-05-26,733.41,0.444,345.96,1817.2,2170.76,48
2022-05-27,730.73,0.418,360.26,1750.3,2115.2,48
2022-05-28,704.51,0.397,346.38,1763.14,2011.64,48
2022-05-29,679.87,0.3962,372.74,1779.2,2147.64,48
2022-05-30,704.37,0.3948,400.86,1921.69,2260.49,48
2022-05-31,727.14,0.4085,332.13,1748.43,2144.45,48
2022-06-01,713.68,0.4112,411.51,1827.47,2068.59,48
2022-06-02,684.73,0.4412,249.96,1806.27,2028.05,48
2022-06-03,691.44,0.3836,215.26,1829.39,2169.66,48
2022-06-04,692.95,0.3892,406.26,1895.64,2193.71,48
2022-06-05,694.72,0.4257,385.54,1782.27,2250.74,48
2022-06-06,701.64,0.3961,296.31,1851.07,2174.0,48
2022-06-07,699.38,0.4451,403.0,1787.99,2171.02,48
2022-06-08,739.37,0.407,245.89,1885.81,2294.03,48
2022-06-09,656.72,0.3972,241.71,1833.71,2172.39,48
2022-06-10,730.99,0.389,385.06,1814.19,2309.51,48
2022-06-11,675.12,0.437,378.38,1794.87,2310.34,48
2022-06-12,682.69,0.4074,354.3,1834.6,2235.27,48
2022-06-13,671.55,0.4188,310.67,1865.9,2274.51,48
2022-06-14,654.41,0.4406,254.67,1818.4,2531.85,48
2022-06-15,698.39,0.4214,379.47,1897.12,2220.81,48
2022-06-16,675.13,0.4334,358.52,1917.3,2288.01,48
2022-06-17,687.43,0.4355,232.37,1886.59,2362.61,48
2022-06-18,656.13,0.4036,301.16,1907.98,2233.15,48
2022-06-19,705.61,0.4367,264.82,1902.64,2256.51,48
2022-06-20,696.64,0.4002,401.56,1952.44,2146.62,48
2022-06-21,661.15,0.401,331.56,1948.36,2334.35,48
2022-06-22,658.42,0.4201,275.1,1945.61,2349.22,48
2022-06-23,666.35,0.3862,438.23,1928.79,2429.25,48
2022-06-24,672.87,0.4109,317.83,1924.25,2371.07,48
2022-06-25,663.41,0.4114,346.48,1934.82,2262.89,48
2022-06-26,666.66,0.4207,271.67,1934.12,2339.25,48
2022-06-27,640.49,0.4033,376.92,1860.97,2346.19,48
2022-06-28,669.11,0.3939,320.74,1933.17,2207.42,48
2022-06-29,680.97,0.3933,343.96,1928.53,2433.16,48
2022-06-30,627.45,0.4093,341.24,1928.61,2343.37,48
2022-07-01,637.57,0.4267,248.77,1892.32,2397.04,48
2022-07-02,631.03,0.391,349.14,1976.66,2582.54,48
2022-07-03,658.06,0.3923,344.2,1947.36,2360.7,48
2022-07-04,662.7,0.385,384.8,1875.07,2490.9,48
2022-07-05,666.19,0.4104,396.67,1913.85,2244.02,48
2022-07-06,649.1,0.4018,304.06,1874.17,2306.4,48
2022-07-07,649.81,0.4128,361.54,1979.95,2437.09,48
2022-07-08,689.06,0.3863,398.09,1927.72,2451.15,48
2022-07-09,640.46,0.4179,257.02,1973.84,2341.64,48
2022-07-10,652.61,0.4364,321.15,1934.16,2385.56,48
2022-07-11,684.22,0.4337,277.84,1929.82,2372.95,48
2022-07-12,617.07,0.3853,264.69,1944.2,2364.56,48
2022-07-13,673.79,0.4194,225.51,1896.07,2384.41,48
2022-07-14,639.51,0.395,314.7,1931.74,2423.47,48
2022-07-15,636.89,0.4033,273.63,1934.81,2431.53,48
2022-07-16,639.14,0.4518,363.74,1859.45,2357.87,48
2022-07-17,643.72,0.4066,351.78,1950.67,2439.07,48
2022-07-18,630.69,0.4357,309.4,1967.36,2388.1,48
2022-07-19,627.2,0.4152,345.69,2019.38,2536.01,48
2022-07-20,607.39,0.4133,258.04,1928.54,2386.22,32
2022-07-21,601.6,0.3873,320.99,1989.01,2357.83,32
2022-07-22,613.38,0.4374,313.01,1929.31,2428.75,32
2022-07-23,621.54,0.4016,154.24,1893.02,2382.62,32
2022-07-24,644.21,0.3935,313.87,1914.93,2488.05,32
2022-07-25,624.04,0.419,230.73,1819.61,2416.03,32
2022-07-26,634.32,0.4191,76.37,1898.72,2405.3,32
2022-07-27,632.01,0.3943,191.78,1916.3,2527.22,32
2022-07-28,612.98,0.404,264.95,2041.27,2343.35,32
2022-07-29,636.99,0.3695,385.87,1897.32,2354.97,32
2022-07-30,654.83,0.4015,328.05,1917.68,2401.17,32
2022-07-31,620.32,0.4203,313.93,1931.28,2282.96,32
2022-08-01,638.83,0.4201,397.62,1893.15,2391.29,32
2022-08-02,623.31,0.4116,360.11,1907.42,2378.79,32
2022-08-03,592.14,0.3963,217.74,1925.92,2424.96,32
2022-08-04,645.62,0.4143,284.92,1899.35,2517.93,32
2022-08-05,603.68,0.3913,287.26,1971.1,2649.96,32
2022-08-06,587.92,0.4062,305.92,1848.85,2446.51,32
2022-08-07,574.81,0.3768,230.93,1920.98,2328.74,32
2022-08-08,604.34,0.3988,305.4,1825.47,2371.71,32
2022-08-09,574.58,0.4154,225.61,1844.01,2306.62,32
2022-08-10,600.69,0.4451,268.3,1934.63,2337.12,32
2022-08-11,615.04,0.3995,301.64,1798.38,2444.85,32
2022-08-12,585.45,0.3826,320.04,1876.43,2406.21,32
2022-08-13,573.43,0.4146,163.35,1890.59,2420.53,32
2022-08-14,607.98,0.3728,354.71,2021.32,2091.25,32
2022-08-15,597.21,0.4012,227.18,1938.88,2289.03,32
2022-08-16,574.12,0.4278,337.37,1919.18,2285.31,32
2022-08-17,597.98,0.4132,257.02,1830.78,2342.88,32
2022-08-18,584.52,0.4267,374.67,1947.02,2297.96,32
2022-08-19,539.37,0.4141,204.22,1809.42,2101.32,32
2022-08-20,575.68,0.4016,324.63,1876.27,2278.83,32
2022-08-21,596.42,0.3903,281.81,1882.54,2182.64,32
2022-08-22,594.04,0.4354,266.49,1858.18,2257.36,32
2022-08-23,605.97,0.3937,384.67,1865.6,2287.75,32
2022-08-24,595.88,0.4444,318.98,1845.53,2298.04,32
2022-08-25,603.64,0.4097,340.33,1713.17,2186.29,32
2022-08-26,570.8,0.4286,280.37,1874.36,2193.24,32
2022-08-27,564.06,0.4225,380.46,1841.02,2256.58,32
2022-08-28,587.2,0.4118,283.8,1818.37,2247.42,32
2022-08-29,553.59,0.4567,373.42,1896.47,2145.68,32
2022-08-30,625.7,0.4514,268.85,1657.36,2368.04,32
2022-08-31,607.78,0.4236,257.18,1845.55,2397.38,32
2022-09-01,610.42,0.4022,434.94,1845.79,2123.5,32
2022-09-02,580.1,0.4128,258.04,1698.39,2135.81,32
2022-09-03,612.67,0.4435,297.33,1727.19,2133.17,32
2022-09-04,636.14,0.4049,310.86,1869.63,2178.96,32
2022-09-05,540.44,0.3999,184.51,1834.08,2040.37,32
2022-09-06,567.39,0.4145,224.27,1796.16,2172.55,32
2022-09-07,584.85,0.4269,201.54,1747.94,2217.61,32
2022-09-08,523.59,0.4495,189.68,1719.01,2255.91,32
2022-09-09,593.26,0.4056,146.18,1747.53,2060.46,32
2022-09-10,564.2,0.4108,175.93,1780.11,2093.29,32
2022-09-11,554.56,0.4013,325.6,1656.97,2180.85,32
2022-09-12,555.14,0.4703,316.67,1712.22,2152.98,32
2022-09-13,586.08,0.3906,284.64,1735.28,2099.33,32
2022-09-14,500.84,0.4408,330.63,1707.92,2103.99,32
2022-09-15,582.01,0.3899,407.55,1720.99,2220.74,32
2022-09-16,573.65,0.3991,348.35,1681.27,2189.25,32
2022-09-17,587.64,0.3955,270.4,1671.49,2051.38,32
2022-09-18,586.7,0.4121,301.51,1590.27,1956.94,32
2022-09-19,557.38,0.4185,351.45,1732.29,2062.86,32
2022-09-20,547.57,0.4217,245.68,1748.67,2133.93,32
2022-09-21,597.9,0.4276,114.81,1691.4,2123.56,32
2022-09-22,592.42,0.4184,361.8,1678.38,1986.78,32
2022-09-23,573.12,0.4066,248.44,1692.26,2031.51,32
2022-09-24,549.6,0.4249,329.15,1705.11,2115.35,32
2022-09-25,579.28,0.4009,239.01,1649.27,2110.01,32
2022-09-26,579.02,0.4047,334.3,1655.97,2109.34,32
2022-09-27,527.76,0.4075,310.9,1689.11,2005.37,32
2022-09-28,572.87,0.4444,357.0,1667.94,2083.95,32
2022-09-29,577.15,0.4429,225.83,1657.27,2002.96,32
2022-09-30,550.9,0.3832,237.97,1693.55,1970.46,32
2022-10-01,577.71,0.4114,347.81,1627.48,2040.18,32
2022-10-02,540.53,0.397,328.84,1643.69,1923.61,32
2022-10-03,552.29,0.3986,288.57,1675.66,2049.08,32
2022-10-04,548.5,0.4456,273.95,1744.85,2015.4,32
2022-10-05,542.06,0.4479,222.99,1662.23,2098.25,32
2022-10-06,554.88,0.4324,333.87,1574.41,1899.78,32
2022-10-07,581.6,0.4042,341.02,1565.3,2079.48,32
2022-10-08,587.0,0.4372,162.35,1548.64,2003.52,32
2022-10-09,532.9,0.4006,300.29,1612.46,1992.78,32
2022-10-10,520.41,0.4263,331.84,1674.66,2215.12,32
2022-10-11,568.28,0.4265,337.78,1700.18,2104.47,32
2022-10-12,527.17,0.4081,239.77,1730.51,2059.27,32
2022-10-13,566.02,0.4478,284.98,1721.85,1990.94,32
2022-10-14,627.94,0.426,337.4,1597.08,2015.77,32
2022-10-15,543.48,0.4213,308.25,1621.42,1942.71,32
2022-10-16,551.68,0.4081,304.07,1616.46,1978.68,32
2022-10-17,578.08,0.4533,355.14,1551.77,1931.5,32
2022-10-18,624.42,0.4264,360.42,1602.94,1989.84,32
2022-10-19,578.62,0.4604,193.41,1669.98,1994.96,32
2022-10-20,580.18,0.4072,315.49,1646.97,2020.93,32
2022-10-21,598.22,0.4169,361.72,1589.17,1932.88,32
2022-10-22,582.84,0.4076,245.86,1663.11,2023.35,32
2022-10-23,556.63,0.3825,233.58,1613.24,1867.71,32
2022-10-24,585.91,0.404,316.2,1565.01,1956.91,32
2022-10-25,550.33,0.4148,192.14,1687.63,1905.15,32
2022-10-26,584.17,0.4,311.89,1638.32,1884.4,32
2022-10-27,585.9,0.4049,338.49,1752.47,1911.99,32
2022-10-28,534.64,0.4221,260.42,1606.15,2049.23,32
2022-10-29,534.48,0.4324,343.44,1685.84,2031.59,32
2022-10-30,560.88,0.4475,404.69,1586.33,2033.84,32
2022-10-31,591.93,0.4331,319.78,1640.42,2050.73,32
2022-11-01,572.21,0.4335,316.44,1695.98,1986.48,32
2022-11-02,567.39,0.4197,277.83,1630.23,1975.63,32
2022-11-03,563.89,0.4751,358.48,1590.09,2170.83,32
2022-11-04,588.53,0.4147,195.17,1631.1,2085.64,32
2022-11-05,558.38,0.4184,261.28,1699.18,1952.48,32
2022-11-06,588.4,0.4003,187.53,1665.36,2033.95,32
2022-11-07,576.73,0.4075,304.82,1589.39,2120.3,32
2022-11-08,566.78,0.3935,275.18,1651.54,2073.65,32
2022-11-09,574.28,0.4057,299.04,1579.48,2090.96,32
2022-11-10,539.96,0.3952,214.76,1721.15,2091.26,32
2022-11-11,576.42,0.4179,178.89,1587.6,2192.12,32
2022-11-12,584.48,0.4277,286.69,1663.75,2023.05,32
2022-11-13,585.29,0.4072,216.62,1654.57,2064.0,32
2022-11-14,560.79,0.4201,321.56,1606.92,2023.75,32
2022-11-15,586.2,0.4438,326.68,1680.45,2213.55,32
2022-11-16,578.0,0.4371,445.75,1683.98,2154.02,32
2022-11-17,596.7,0.416,364.87,1653.98,2167.14,32
2022-11-18,525.15,0.4099,223.65,1783.96,2161.41,32
2022-11-19,571.66,0.4419,305.96,1720.33,2105.44,32
2022-11-20,547.71,0.4037,166.96,1717.72,2124.85,32
2022-11-21,592.78,0.4195,356.13,1759.02,2105.36,32
2022-11-22,567.64,0.3982,331.16,1717.07,2080.78,32
2022-11-23,541.14,0.4184,291.8,1756.93,2094.62,32
2022-11-24,572.48,0.4561,378.43,1675.78,2137.18,32
2022-11-25,572.55,0.4355,234.65,1785.74,2092.79,32
2022-11-26,588.01,0.3758,304.84,1685.51,2175.9,32
2022-11-27,522.76,0.4258,229.82,1670.97,2079.98,32
2022-11-28,646.51,0.3956,335.44,1726.64,2139.34,32
2022-11-29,596.97,0.4257,187.66,1649.89,2132.29,32
2022-11-30,630.17,0.4164,284.66,1688.23,2169.46,32
2022-12-01,587.9,0.4511,291.57,1822.09,2100.61,32
2022-12-02,581.78,0.4517,219.26,1761.44,2174.6,32
2022-12-03,585.69,0.4498,237.5,1870.36,2135.69,32
2022-12-04,628.23,0.4205,294.1,1731.05,2236.05,32
